time,PV3,PV7,WP4,WP7,BM1,BM2,BM3,Hydro2,lv_rural1,lv_rural2,lv_rural3,lv_semiurb4
2015-01-01 00:00:00,0.0,0.0,0.46,0.648,0.702308,0.661961,0.612549,0.284667,0.0,0.0,0.0,0.0
2015-01-01 01:00:00,0.0,0.0,0.479,0.642,0.703009,0.6628149999999999,0.600935,0.37812,0.0,0.0,0.0,0.0
2015-01-01 02:00:00,0.0,0.0,0.472,0.645,0.6954859999999999,0.652981,0.592809,0.509545,0.0,0.0,0.0,0.0
2015-01-01 03:00:00,0.0,0.0,0.479,0.6629999999999999,0.68103,0.651079,0.583338,0.374449,0.0,0.0,0.0,0.0
2015-01-01 04:00:00,0.0,0.0,0.491,0.67,0.670365,0.634687,0.571658,0.38326,0.0,0.0,0.0,0.0
2015-01-01 05:00:00,0.0,0.0,0.514,0.6809999999999999,0.6604180000000001,0.623926,0.5657989999999999,0.375184,0.0,0.0,0.0,0.0
2015-01-01 06:00:00,0.0,0.0,0.55,0.732,0.657571,0.59251,0.559759,0.295888,0.0,0.0,0.0,0.0
2015-01-01 07:00:00,0.0,0.0,0.583,0.742,0.645678,0.5596909999999999,0.5475899999999999,0.228341,0.0,0.0,0.0,0.0
2015-01-01 08:00:00,0.099,0.011000000000000001,0.581,0.752,0.6347619999999999,0.56838,0.5658529999999999,0.228341,0.012616302,0.068079784,0.073710574,0.015
2015-01-01 09:00:00,0.371,0.035,0.609,0.8079999999999999,0.6304390000000001,0.593821,0.585232,0.226872,0.06643399700000001,0.242573648,0.256948154,0.09699999999999999
2015-01-01 10:00:00,0.384,0.09300000000000001,0.594,0.8240000000000001,0.646573,0.6145579999999999,0.600322,0.214391,0.08569695599999999,0.269195388,0.260059998,0.104
2015-01-01 11:00:00,0.467,0.193,0.597,0.795,0.645583,0.616379,0.606597,0.216593,0.148219719,0.349015232,0.35615174200000005,0.17
2015-01-01 12:00:00,0.508,0.255,0.586,0.784,0.650783,0.615025,0.60836,0.229809,0.216468284,0.39147880399999996,0.36260537600000003,0.24100000000000002
2015-01-01 13:00:00,0.297,0.258,0.629,0.81,0.657623,0.615698,0.62137,0.406755,0.23659140199999995,0.267427852,0.252319203,0.289
2015-01-01 14:00:00,0.203,0.18100000000000002,0.64,0.8109999999999999,0.648467,0.609871,0.618598,0.268722,0.014459520999999996,0.183997296,0.16160622300000002,0.013999999999999999
2015-01-01 15:00:00,0.001,0.0,0.628,0.799,0.6568890000000001,0.614945,0.618853,0.324523,0.0,0.000580468,0.000384934,0.0
2015-01-01 16:00:00,0.0,0.0,0.634,0.8029999999999999,0.651405,0.615747,0.631185,0.145374,0.0,0.0,0.0,0.0
2015-01-01 17:00:00,0.0,0.0,0.6559999999999999,0.8240000000000001,0.641526,0.609544,0.647458,0.27973600000000004,0.0,0.0,0.0,0.0
2015-01-01 18:00:00,0.0,0.0,0.684,0.85,0.644313,0.6056779999999999,0.651242,0.165198,0.0,0.0,0.0,0.0
2015-01-01 19:00:00,0.0,0.0,0.73,0.883,0.648776,0.61026,0.649407,0.157122,0.0,0.0,0.0,0.0
2015-01-01 20:00:00,0.0,0.0,0.784,0.912,0.635205,0.605023,0.628113,0.16373,0.0,0.0,0.0,0.0
2015-01-01 21:00:00,0.0,0.0,0.8170000000000001,0.9279999999999999,0.631827,0.604734,0.613793,0.156388,0.0,0.0,0.0,0.0
2015-01-01 22:00:00,0.0,0.0,0.8370000000000001,0.94,0.6394340000000001,0.627741,0.636166,0.209985,0.0,0.0,0.0,0.0
2015-01-01 23:00:00,0.0,0.0,0.841,0.946,0.627829,0.658013,0.638383,0.368576,0.0,0.0,0.0,0.0
2015-01-02 00:00:00,0.0,0.0,0.851,0.951,0.642915,0.701624,0.65777,0.375918,0.0,0.0,0.0,0.0
2015-01-02 01:00:00,0.0,0.0,0.895,0.973,0.6473810000000001,0.719696,0.664662,0.593979,0.0,0.0,0.0,0.0
2015-01-02 02:00:00,0.0,0.0,0.949,0.983,0.653834,0.724035,0.6611100000000001,0.596182,0.0,0.0,0.0,0.0
2015-01-02 03:00:00,0.0,0.0,0.955,0.986,0.6595300000000001,0.705911,0.655319,0.601322,0.0,0.0,0.0,0.0
2015-01-02 04:00:00,0.0,0.0,0.961,0.987,0.6706979999999999,0.682447,0.662114,0.591043,0.0,0.0,0.0,0.0
2015-01-02 05:00:00,0.0,0.0,0.9670000000000001,0.988,0.6612979999999999,0.652335,0.668172,0.490455,0.0,0.0,0.0,0.0
2015-01-02 06:00:00,0.0,0.0,0.9690000000000001,0.993,0.6364390000000001,0.62279,0.639777,0.222467,0.0,0.0,0.0,0.0
2015-01-02 07:00:00,0.0,0.0,0.9690000000000001,0.993,0.6185,0.60439,0.631379,0.367107,0.0,0.0,0.0,0.0
2015-01-02 08:00:00,0.03,0.0,0.977,0.992,0.644332,0.615924,0.642517,0.234949,0.00011850000000000001,0.01876204,0.0158155,0.0
2015-01-02 09:00:00,0.005,0.017,0.976,0.99,0.653503,0.626582,0.6590630000000001,0.24743,0.031105576,0.010101784000000004,0.016081325,0.035
2015-01-02 10:00:00,0.136,0.065,0.982,0.9890000000000001,0.655197,0.635813,0.6633819999999999,0.24743,0.059371995,0.107426428,0.110119682,0.053
2015-01-02 11:00:00,0.30000000000000004,0.121,0.985,0.99,0.677461,0.633147,0.645613,0.181351,0.095592077,0.22240997199999998,0.20313642900000006,0.11
2015-01-02 12:00:00,0.22699999999999998,0.062,0.9840000000000001,0.991,0.666363,0.6434439999999999,0.637392,0.316446,0.027578493,0.15818162,0.13294816399999998,0.028999999999999998
2015-01-02 13:00:00,0.278,0.172,0.982,0.992,0.687344,0.6523909999999999,0.666247,0.367841,0.018896289,0.225980808,0.200802482,0.017
2015-01-02 14:00:00,0.076,0.052000000000000005,0.9790000000000001,0.993,0.700343,0.647574,0.6789029999999999,0.278267,0.006000101999999999,0.063707032,0.054812455,0.006
2015-01-02 15:00:00,0.0,0.0,0.977,0.993,0.723691,0.665832,0.6678,0.338473,0.0,0.0,0.0,0.0
2015-01-02 16:00:00,0.0,0.0,0.976,0.993,0.712939,0.666063,0.6647390000000001,0.236417,0.0,0.0,0.0,0.0
2015-01-02 17:00:00,0.0,0.0,0.9790000000000001,0.993,0.716871,0.6666850000000001,0.6826399999999999,0.23862,0.0,0.0,0.0,0.0
2015-01-02 18:00:00,0.0,0.0,0.978,0.993,0.7215779999999999,0.66447,0.702678,0.242291,0.0,0.0,0.0,0.0
2015-01-02 19:00:00,0.0,0.0,0.972,0.992,0.7297100000000001,0.662989,0.7149840000000001,0.222467,0.0,0.0,0.0,0.0
2015-01-02 20:00:00,0.0,0.0,0.9670000000000001,0.991,0.699151,0.642609,0.698868,0.180617,0.0,0.0,0.0,0.0
2015-01-02 21:00:00,0.0,0.0,0.968,0.992,0.69655,0.634734,0.689247,0.198238,0.0,0.0,0.0,0.0
2015-01-02 22:00:00,0.0,0.0,0.975,0.993,0.7037680000000001,0.642213,0.702623,0.489721,0.0,0.0,0.0,0.0
2015-01-02 23:00:00,0.0,0.0,0.9740000000000001,0.993,0.712713,0.6553260000000001,0.711268,0.370044,0.0,0.0,0.0,0.0
2015-01-03 00:00:00,0.0,0.0,0.977,0.993,0.74485,0.658279,0.7390220000000001,0.372247,0.0,0.0,0.0,0.0
2015-01-03 01:00:00,0.0,0.0,0.981,0.993,0.753792,0.67732,0.757252,0.377386,0.0,0.0,0.0,0.0
2015-01-03 02:00:00,0.0,0.0,0.977,0.993,0.77408,0.702481,0.75235,0.367841,0.0,0.0,0.0,0.0
2015-01-03 03:00:00,0.0,0.0,0.9670000000000001,0.9890000000000001,0.764976,0.699012,0.761085,0.370778,0.0,0.0,0.0,0.0
2015-01-03 04:00:00,0.0,0.0,0.952,0.983,0.775145,0.703232,0.770422,0.375184,0.0,0.0,0.0,0.0
2015-01-03 05:00:00,0.0,0.0,0.938,0.981,0.767887,0.709505,0.7761819999999999,0.529369,0.0,0.0,0.0,0.0
2015-01-03 06:00:00,0.0,0.0,0.941,0.985,0.748081,0.717191,0.800552,0.225404,0.0,0.0,0.0,0.0
2015-01-03 07:00:00,0.0,0.0,0.947,0.988,0.745167,0.7112390000000001,0.787667,0.235683,0.0,0.0,0.0,0.0
2015-01-03 08:00:00,0.019,0.006999999999999999,0.954,0.99,0.7137819999999999,0.693142,0.760221,0.41116,0.008556602,0.014167816000000001,0.012874711,0.011000000000000001
2015-01-03 09:00:00,0.052000000000000005,0.031,0.963,0.991,0.682556,0.695918,0.751254,0.243025,0.048612845999999994,0.044133427999999995,0.043301612,0.062
2015-01-03 10:00:00,0.066,0.046,0.968,0.991,0.654139,0.708176,0.739483,0.36931,0.076057871,0.05828336,0.056242674000000006,0.08900000000000001
2015-01-03 11:00:00,0.057,0.063,0.965,0.99,0.641229,0.720513,0.721727,0.621145,0.151675989,0.058775791999999986,0.058958663000000015,0.192
2015-01-03 12:00:00,0.091,0.08900000000000001,0.957,0.988,0.654429,0.7353850000000001,0.728513,0.253304,0.10299007899999997,0.08712793599999999,0.08283468899999999,0.109
2015-01-03 13:00:00,0.13699999999999998,0.125,0.942,0.98,0.673501,0.7535029999999999,0.722391,0.24522800000000006,0.017407806,0.12718021599999998,0.12103371800000001,0.018000000000000002
2015-01-03 14:00:00,0.083,0.03,0.915,0.9620000000000001,0.708464,0.765005,0.720427,0.419971,0.001185,0.060158203999999986,0.048686263,0.0
2015-01-03 15:00:00,0.0,0.0,0.867,0.929,0.722853,0.766936,0.7215239999999999,0.220264,0.0,0.0,0.0,0.0
2015-01-03 16:00:00,0.0,0.0,0.8109999999999999,0.883,0.7288020000000001,0.7854800000000001,0.7129439999999999,0.363436,0.0,0.0,0.0,0.0
2015-01-03 17:00:00,0.0,0.0,0.75,0.8340000000000001,0.727214,0.777478,0.694328,0.372981,0.0,0.0,0.0,0.0
