time,PV3,PV7,WP4,WP7,BM1,BM2,BM3,Hydro2,lv_rural1,lv_rural2,lv_rural3,lv_semiurb4
2007-01-01 00:00:00,0.0,0.0,0.871,0.976,0.702308,0.661961,0.612549,0.284667,0.0,0.0,0.0,0.0
2007-01-01 01:00:00,0.0,0.0,0.905,0.988,0.703009,0.6628149999999999,0.600935,0.37812,0.0,0.0,0.0,0.0
2007-01-01 02:00:00,0.0,0.0,0.947,0.993,0.6954859999999999,0.652981,0.592809,0.509545,0.0,0.0,0.0,0.0
2007-01-01 03:00:00,0.0,0.0,0.95,0.991,0.68103,0.651079,0.583338,0.374449,0.0,0.0,0.0,0.0
2007-01-01 04:00:00,0.0,0.0,0.939,0.99,0.670365,0.634687,0.571658,0.38326,0.0,0.0,0.0,0.0
2007-01-01 05:00:00,0.0,0.0,0.951,0.992,0.6604180000000001,0.623926,0.5657989999999999,0.375184,0.0,0.0,0.0,0.0
2007-01-01 06:00:00,0.0,0.0,0.955,0.992,0.657571,0.59251,0.559759,0.295888,0.0,0.0,0.0,0.0
2007-01-01 07:00:00,0.0,0.0,0.958,0.993,0.645678,0.5596909999999999,0.5475899999999999,0.228341,0.0,0.0,0.0,0.0
2007-01-01 08:00:00,0.006,0.005,0.961,0.993,0.6347619999999999,0.56838,0.5658529999999999,0.228341,0.0,0.013473162,0.010882128,0.0
2007-01-01 09:00:00,0.018000000000000002,0.006,0.9640000000000001,0.993,0.6304390000000001,0.593821,0.585232,0.226872,0.00023700000000000001,0.033533662,0.028005521,0.0
2007-01-01 10:00:00,0.32,0.084,0.972,0.993,0.646573,0.6145579999999999,0.600322,0.214391,0.019488538,0.252224224,0.243355794,0.015
2007-01-01 11:00:00,0.158,0.182,0.971,0.992,0.645583,0.616379,0.606597,0.216593,0.037838246000000006,0.243621582,0.209442137,0.04
2007-01-01 12:00:00,0.35000000000000003,0.154,0.9670000000000001,0.991,0.650783,0.615025,0.60836,0.229809,0.020933874,0.231913492,0.228557436,0.022000000000000002
2007-01-01 13:00:00,0.045,0.039,0.961,0.99,0.657623,0.615698,0.62137,0.406755,0.0,0.040814312,0.039799492,0.0
2007-01-01 14:00:00,0.026,0.023,0.958,0.9890000000000001,0.648467,0.609871,0.618598,0.268722,0.0,0.023540582,0.022874558,0.0
2007-01-01 15:00:00,0.009000000000000001,0.008,0.956,0.988,0.6568890000000001,0.614945,0.618853,0.324523,0.0,0.008112794,0.007744812000000002,0.0
2007-01-01 16:00:00,0.0,0.0,0.958,0.99,0.651405,0.615747,0.631185,0.145374,0.0,0.0,0.0,0.0
2007-01-01 17:00:00,0.0,0.0,0.9620000000000001,0.991,0.641526,0.609544,0.647458,0.27973600000000004,0.0,0.0,0.0,0.0
2007-01-01 18:00:00,0.0,0.0,0.9640000000000001,0.991,0.644313,0.6056779999999999,0.651242,0.165198,0.0,0.0,0.0,0.0
2007-01-01 19:00:00,0.0,0.0,0.965,0.991,0.648776,0.61026,0.649407,0.157122,0.0,0.0,0.0,0.0
2007-01-01 20:00:00,0.0,0.0,0.963,0.987,0.635205,0.605023,0.628113,0.16373,0.0,0.0,0.0,0.0
2007-01-01 21:00:00,0.0,0.0,0.951,0.976,0.631827,0.604734,0.613793,0.156388,0.0,0.0,0.0,0.0
2007-01-01 22:00:00,0.0,0.0,0.937,0.971,0.6394340000000001,0.627741,0.636166,0.209985,0.0,0.0,0.0,0.0
2007-01-01 23:00:00,0.0,0.0,0.9309999999999999,0.9620000000000001,0.627829,0.658013,0.638383,0.368576,0.0,0.0,0.0,0.0
2007-01-02 00:00:00,0.0,0.0,0.9129999999999999,0.946,0.642915,0.701624,0.65777,0.375918,0.0,0.0,0.0,0.0
2007-01-02 01:00:00,0.0,0.0,0.883,0.932,0.6473810000000001,0.719696,0.664662,0.593979,0.0,0.0,0.0,0.0
2007-01-02 02:00:00,0.0,0.0,0.855,0.9209999999999999,0.653834,0.724035,0.6611100000000001,0.596182,0.0,0.0,0.0,0.0
2007-01-02 03:00:00,0.0,0.0,0.805,0.9079999999999999,0.6595300000000001,0.705911,0.655319,0.601322,0.0,0.0,0.0,0.0
2007-01-02 04:00:00,0.0,0.0,0.778,0.914,0.6706979999999999,0.682447,0.662114,0.591043,0.0,0.0,0.0,0.0
2007-01-02 05:00:00,0.0,0.0,0.792,0.919,0.6612979999999999,0.652335,0.668172,0.490455,0.0,0.0,0.0,0.0
2007-01-02 06:00:00,0.0,0.0,0.78,0.887,0.6364390000000001,0.62279,0.639777,0.222467,0.0,0.0,0.0,0.0
2007-01-02 07:00:00,0.0,0.0,0.759,0.855,0.6185,0.60439,0.631379,0.367107,0.0,0.0,0.0,0.0
2007-01-02 08:00:00,0.042,0.004,0.725,0.851,0.644332,0.615924,0.642517,0.234949,0.001274317,0.021645134,0.028335485,0.002
2007-01-02 09:00:00,0.10800000000000001,0.01,0.6809999999999999,0.8310000000000001,0.653503,0.626582,0.6590630000000001,0.24743,0.011059818999999999,0.05486662400000001,0.06789405,0.011000000000000001
2007-01-02 10:00:00,0.299,0.08,0.6890000000000001,0.8290000000000001,0.655197,0.635813,0.6633819999999999,0.24743,0.153039839,0.171198214,0.188884894,0.261
2007-01-02 11:00:00,0.114,0.134,0.711,0.843,0.677461,0.633147,0.645613,0.181351,0.086030405,0.151632682,0.130277011,0.076
2007-01-02 12:00:00,0.084,0.094,0.7340000000000001,0.856,0.666363,0.6434439999999999,0.637392,0.316446,0.16497690999999998,0.09396973199999999,0.08223828000000001,0.19399999999999998
2007-01-02 13:00:00,0.016,0.085,0.754,0.8420000000000001,0.687344,0.6523909999999999,0.666247,0.367841,0.019690006000000003,0.06338922,0.046760665,0.022000000000000002
2007-01-02 14:00:00,0.006999999999999999,0.061,0.728,0.779,0.700343,0.647574,0.6789029999999999,0.278267,0.011274487,0.041079746,0.029093375,0.012
2007-01-02 15:00:00,0.002,0.028999999999999998,0.6629999999999999,0.713,0.723691,0.665832,0.6678,0.338473,0.0034887679999999997,0.018077014,0.012222056000000002,0.003
2007-01-02 16:00:00,0.0,0.0,0.604,0.674,0.712939,0.666063,0.6647390000000001,0.236417,0.0,0.0,0.0,0.0
2007-01-02 17:00:00,0.0,0.0,0.5770000000000001,0.679,0.716871,0.6666850000000001,0.6826399999999999,0.23862,0.0,0.0,0.0,0.0
2007-01-02 18:00:00,0.0,0.0,0.595,0.685,0.7215779999999999,0.66447,0.702678,0.242291,0.0,0.0,0.0,0.0
2007-01-02 19:00:00,0.0,0.0,0.5870000000000001,0.711,0.7297100000000001,0.662989,0.7149840000000001,0.222467,0.0,0.0,0.0,0.0
2007-01-02 20:00:00,0.0,0.0,0.609,0.748,0.699151,0.642609,0.698868,0.180617,0.0,0.0,0.0,0.0
2007-01-02 21:00:00,0.0,0.0,0.614,0.753,0.69655,0.634734,0.689247,0.198238,0.0,0.0,0.0,0.0
2007-01-02 22:00:00,0.0,0.0,0.621,0.762,0.7037680000000001,0.642213,0.702623,0.489721,0.0,0.0,0.0,0.0
2007-01-02 23:00:00,0.0,0.0,0.628,0.765,0.712713,0.6553260000000001,0.711268,0.370044,0.0,0.0,0.0,0.0
2007-01-03 00:00:00,0.0,0.0,0.637,0.797,0.74485,0.658279,0.7390220000000001,0.372247,0.0,0.0,0.0,0.0
2007-01-03 01:00:00,0.0,0.0,0.6409999999999999,0.795,0.753792,0.67732,0.757252,0.377386,0.0,0.0,0.0,0.0
