time,PV3,PV7,WP4,WP7,BM1,BM2,BM3,Hydro2,lv_rural1,lv_rural2,lv_rural3,lv_semiurb4
2009-01-01 00:00:00,0.0,0.0,0.299,0.444,0.702308,0.661961,0.612549,0.284667,0.0,0.0,0.0,0.0
2009-01-01 01:00:00,0.0,0.0,0.321,0.45,0.703009,0.6628149999999999,0.600935,0.37812,0.0,0.0,0.0,0.0
2009-01-01 02:00:00,0.0,0.0,0.34700000000000003,0.478,0.6954859999999999,0.652981,0.592809,0.509545,0.0,0.0,0.0,0.0
2009-01-01 03:00:00,0.0,0.0,0.361,0.513,0.68103,0.651079,0.583338,0.374449,0.0,0.0,0.0,0.0
2009-01-01 04:00:00,0.0,0.0,0.37799999999999995,0.544,0.670365,0.634687,0.571658,0.38326,0.0,0.0,0.0,0.0
2009-01-01 05:00:00,0.0,0.0,0.37799999999999995,0.539,0.6604180000000001,0.623926,0.5657989999999999,0.375184,0.0,0.0,0.0,0.0
2009-01-01 06:00:00,0.0,0.0,0.335,0.48,0.657571,0.59251,0.559759,0.295888,0.0,0.0,0.0,0.0
2009-01-01 07:00:00,0.0,0.0,0.271,0.406,0.645678,0.5596909999999999,0.5475899999999999,0.228341,0.0,0.0,0.0,0.0
2009-01-01 08:00:00,0.0,0.0,0.184,0.297,0.6347619999999999,0.56838,0.5658529999999999,0.228341,0.003727034,0.0,0.0,0.006999999999999999
2009-01-01 09:00:00,0.002,0.003,0.118,0.18600000000000003,0.6304390000000001,0.593821,0.585232,0.226872,0.018166253,0.0026850059999999998,0.002615066,0.026
2009-01-01 10:00:00,0.065,0.039,0.078,0.126,0.646573,0.6145579999999999,0.600322,0.214391,0.169510845,0.048870718,0.053694265000000005,0.238
2009-01-01 11:00:00,0.069,0.034,0.063,0.106,0.645583,0.616379,0.606597,0.216593,0.189843578,0.044889990000000005,0.047045942,0.265
2009-01-01 12:00:00,0.045,0.026,0.054000000000000006,0.08800000000000001,0.650783,0.615025,0.60836,0.229809,0.090161128,0.032591486,0.035234112000000005,0.103
2009-01-01 13:00:00,0.043,0.016,0.048,0.073,0.657623,0.615698,0.62137,0.406755,0.006000101999999999,0.026257238,0.031940942,0.006
2009-01-01 14:00:00,0.016,0.005,0.047,0.075,0.648467,0.609871,0.618598,0.268722,0.001000017,0.009273734,0.011794762,0.001
2009-01-01 15:00:00,0.0,0.0,0.046,0.075,0.6568890000000001,0.614945,0.618853,0.324523,0.0,0.0,0.0,0.0
2009-01-01 16:00:00,0.0,0.0,0.043,0.069,0.651405,0.615747,0.631185,0.145374,0.0,0.0,0.0,0.0
2009-01-01 17:00:00,0.0,0.0,0.038,0.062,0.641526,0.609544,0.647458,0.27973600000000004,0.0,0.0,0.0,0.0
2009-01-01 18:00:00,0.0,0.0,0.034,0.054000000000000006,0.644313,0.6056779999999999,0.651242,0.165198,0.0,0.0,0.0,0.0
2009-01-01 19:00:00,0.0,0.0,0.028999999999999998,0.046,0.648776,0.61026,0.649407,0.157122,0.0,0.0,0.0,0.0
2009-01-01 20:00:00,0.0,0.0,0.024,0.039,0.635205,0.605023,0.628113,0.16373,0.0,0.0,0.0,0.0
2009-01-01 21:00:00,0.0,0.0,0.021,0.032,0.631827,0.604734,0.613793,0.156388,0.0,0.0,0.0,0.0
2009-01-01 22:00:00,0.0,0.0,0.019,0.026,0.6394340000000001,0.627741,0.636166,0.209985,0.0,0.0,0.0,0.0
2009-01-01 23:00:00,0.0,0.0,0.019,0.021,0.627829,0.658013,0.638383,0.368576,0.0,0.0,0.0,0.0
2009-01-02 00:00:00,0.0,0.0,0.019,0.021,0.642915,0.701624,0.65777,0.375918,0.0,0.0,0.0,0.0
2009-01-02 01:00:00,0.0,0.0,0.019,0.022000000000000002,0.6473810000000001,0.719696,0.664662,0.593979,0.0,0.0,0.0,0.0
2009-01-02 02:00:00,0.0,0.0,0.02,0.027999999999999997,0.653834,0.724035,0.6611100000000001,0.596182,0.0,0.0,0.0,0.0
2009-01-02 03:00:00,0.0,0.0,0.027999999999999997,0.05,0.6595300000000001,0.705911,0.655319,0.601322,0.0,0.0,0.0,0.0
2009-01-02 04:00:00,0.0,0.0,0.057,0.11199999999999999,0.6706979999999999,0.682447,0.662114,0.591043,0.0,0.0,0.0,0.0
2009-01-02 05:00:00,0.0,0.0,0.113,0.218,0.6612979999999999,0.652335,0.668172,0.490455,0.0,0.0,0.0,0.0
2009-01-02 06:00:00,0.0,0.0,0.185,0.33799999999999997,0.6364390000000001,0.62279,0.639777,0.222467,0.0,0.0,0.0,0.0
2009-01-02 07:00:00,0.0,0.0,0.254,0.442,0.6185,0.60439,0.631379,0.367107,0.0,0.0,0.0,0.0
2009-01-02 08:00:00,0.006999999999999999,0.0,0.27899999999999997,0.469,0.644332,0.615924,0.642517,0.234949,0.0,0.002204958,0.002694538,0.0
2009-01-02 09:00:00,0.024,0.0,0.255,0.423,0.653503,0.626582,0.6590630000000001,0.24743,0.004696351,0.007694655999999999,0.009665164,0.004
2009-01-02 10:00:00,0.073,0.07400000000000001,0.207,0.325,0.655197,0.635813,0.6633819999999999,0.24743,0.09922373699999999,0.104165004,0.08942424300000001,0.085
2009-01-02 11:00:00,0.059,0.092,0.153,0.24100000000000002,0.677461,0.633147,0.645613,0.181351,0.25082965,0.088595552,0.08808569899999999,0.337
2009-01-02 12:00:00,0.073,0.079,0.132,0.187,0.666363,0.6434439999999999,0.637392,0.316446,0.33660021,0.078420902,0.075122555,0.416
2009-01-02 13:00:00,0.206,0.032,0.153,0.179,0.687344,0.6523909999999999,0.666247,0.367841,0.079236054,0.08592863,0.09555628500000002,0.092
2009-01-02 14:00:00,0.08700000000000001,0.012,0.22399999999999998,0.22899999999999998,0.700343,0.647574,0.6789029999999999,0.278267,0.034852661000000014,0.03515275,0.039376432,0.035
2009-01-02 15:00:00,0.0,0.0,0.28500000000000003,0.281,0.723691,0.665832,0.6678,0.338473,0.0,0.0,0.0,0.0
2009-01-02 16:00:00,0.0,0.0,0.304,0.292,0.712939,0.666063,0.6647390000000001,0.236417,0.0,0.0,0.0,0.0
2009-01-02 17:00:00,0.0,0.0,0.28400000000000003,0.26,0.716871,0.6666850000000001,0.6826399999999999,0.23862,0.0,0.0,0.0,0.0
2009-01-02 18:00:00,0.0,0.0,0.252,0.22899999999999998,0.7215779999999999,0.66447,0.702678,0.242291,0.0,0.0,0.0,0.0
2009-01-02 19:00:00,0.0,0.0,0.257,0.253,0.7297100000000001,0.662989,0.7149840000000001,0.222467,0.0,0.0,0.0,0.0
2009-01-02 20:00:00,0.0,0.0,0.299,0.325,0.699151,0.642609,0.698868,0.180617,0.0,0.0,0.0,0.0
2009-01-02 21:00:00,0.0,0.0,0.359,0.41700000000000004,0.69655,0.634734,0.689247,0.198238,0.0,0.0,0.0,0.0
2009-01-02 22:00:00,0.0,0.0,0.429,0.515,0.7037680000000001,0.642213,0.702623,0.489721,0.0,0.0,0.0,0.0
2009-01-02 23:00:00,0.0,0.0,0.483,0.5579999999999999,0.712713,0.6553260000000001,0.711268,0.370044,0.0,0.0,0.0,0.0
2009-01-03 00:00:00,0.0,0.0,0.46,0.53,0.74485,0.658279,0.7390220000000001,0.372247,0.0,0.0,0.0,0.0
2009-01-03 01:00:00,0.0,0.0,0.479,0.5730000000000001,0.753792,0.67732,0.757252,0.377386,0.0,0.0,0.0,0.0
2009-01-03 02:00:00,0.0,0.0,0.478,0.616,0.77408,0.702481,0.75235,0.367841,0.0,0.0,0.0,0.0
2009-01-03 03:00:00,0.0,0.0,0.486,0.6559999999999999,0.764976,0.699012,0.761085,0.370778,0.0,0.0,0.0,0.0
2009-01-03 04:00:00,0.0,0.0,0.514,0.6759999999999999,0.775145,0.703232,0.770422,0.375184,0.0,0.0,0.0,0.0
2009-01-03 05:00:00,0.0,0.0,0.528,0.6940000000000001,0.767887,0.709505,0.7761819999999999,0.529369,0.0,0.0,0.0,0.0
2009-01-03 06:00:00,0.0,0.0,0.539,0.6960000000000001,0.748081,0.717191,0.800552,0.225404,0.0,0.0,0.0,0.0
2009-01-03 07:00:00,0.0,0.0,0.597,0.723,0.745167,0.7112390000000001,0.787667,0.235683,0.0,0.0,0.0,0.0
2009-01-03 08:00:00,0.005,0.003,0.65,0.746,0.7137819999999999,0.693142,0.760221,0.41116,0.005394151,0.00483081,0.005665493000000001,0.01
2009-01-03 09:00:00,0.017,0.01,0.7000000000000001,0.8029999999999999,0.682556,0.695918,0.751254,0.243025,0.017760253,0.015537823999999999,0.017527917,0.031
2009-01-03 10:00:00,0.115,0.036000000000000004,0.722,0.797,0.654139,0.708176,0.739483,0.36931,0.13166876000000002,0.06832054000000001,0.08296224099999999,0.223
2009-01-03 11:00:00,0.036000000000000004,0.035,0.718,0.8029999999999999,0.641229,0.720513,0.721727,0.621145,0.052432501,0.040639594000000015,0.052241480000000014,0.06
2009-01-03 12:00:00,0.027000000000000003,0.055,0.775,0.8859999999999999,0.654429,0.7353850000000001,0.728513,0.253304,0.014592737999999997,0.045502041999999986,0.041439738999999996,0.013999999999999999
2009-01-03 13:00:00,0.006,0.032,0.8029999999999999,0.897,0.673501,0.7535029999999999,0.722391,0.24522800000000006,0.00011850000000000001,0.023068756,0.019644602,0.0
2009-01-03 14:00:00,0.001,0.011000000000000001,0.8310000000000001,0.919,0.708464,0.765005,0.720427,0.419971,0.0,0.0075804600000000015,0.006297164,0.0
2009-01-03 15:00:00,0.0,0.0,0.8320000000000001,0.92,0.722853,0.766936,0.7215239999999999,0.220264,0.0,0.0,0.0,0.0
2009-01-03 16:00:00,0.0,0.0,0.884,0.9309999999999999,0.7288020000000001,0.7854800000000001,0.7129439999999999,0.363436,0.0,0.0,0.0,0.0
2009-01-03 17:00:00,0.0,0.0,0.865,0.945,0.727214,0.777478,0.694328,0.372981,0.0,0.0,0.0,0.0
2009-01-03 18:00:00,0.0,0.0,0.8210000000000001,0.922,0.734028,0.777017,0.694559,0.258443,0.0,0.0,0.0,0.0
2009-01-03 19:00:00,0.0,0.0,0.7659999999999999,0.877,0.764947,0.784617,0.684118,0.254038,0.0,0.0,0.0,0.0
2009-01-03 20:00:00,0.0,0.0,0.6629999999999999,0.838,0.7923560000000001,0.775289,0.6579020000000001,0.331131,0.0,0.0,0.0,0.0
2009-01-03 21:00:00,0.0,0.0,0.5920000000000001,0.778,0.8008689999999999,0.7655810000000001,0.648524,0.199706,0.0,0.0,0.0,0.0
